ISC   1984  1 1 04634.33  -37.563  77.702 10.0A      4.9105.2  2          0X    0
GS    1984  1 1 04634.45  -37.431  77.627 10.0G  1.125.1705.2Z 2          0X    0
ISC   1984  115201410.14   11.083 -60.610 62.3       5.140                0X    0
GS    1984  115203039.53    8.522 137.879 33.0N  1.035.070                0X    0
GS    1984  116 93211.27* -11.393 116.954 33.0N  1.095.311                0X    0
GS    1984  116115417.89   -6.640 115.888577.4D 61.145.427                0X    0
GS    1984  116122714.03  -29.982-112.320 10.0G  1.046.0246.2Z146.10MsBR  0X    0
ISC   1984  116122724.08  -30.034-112.264 92.8       5.725                0X    0
GS    1984  116133134.23* -29.907-111.014 10.0G  1.155.270                0X    0
GS    1984  116222251.46   -2.659 138.354 36.8   0.995.270                0X    0
GS    1984  117 2 9 4.14   -7.705 117.389296.3D 61.115.746                0X    0
GS    1984  117 24151.24    1.664 126.405 33.0N  1.155.010                0X    0
GS    1984  117 332 7.63   -8.870 -71.356614.1   0.875.361                0X    0
GS    1984  117111340.37   36.441 141.227 39.5D291.065.6695.3Z 7          0X    0
GS    1984  117153156.23   36.439 141.269 41.7D411.015.9925.5Z11          2A  390
GS    1984  1171619 3.36   -3.904 -81.425 18.2   0.825.9624.9Z 3          2A  391
GS    1984  117194958.67  -22.216-179.674586.1   0.995.525                0X    0
GS    1984  118 74536.17  -55.855 -29.669 53.0D 21.355.670                0X    0
ISC   1984  118 74537.40  -55.647 -29.540 53.0A      5.4115.2  3          0X    0
GS    1984  11814 818.69   27.931  65.711 10.0G  0.985.5555.4Z 5          0X    0
ISC   1984  11814 822.82   28.113  65.836 37.5D11    5.5655.4 11          0X    0
GS    1984  118202414.29*  34.685  73.019 33.0N  0.695.340                0X    0
GS    1984  119111236.13   24.138 122.371 34.9   1.035.0265.2Z 2          0X    0
GS    1984  119145857.18*  24.071 122.518 11.4   1.175.320                0X    0
GS    1984  119161516.30  -23.642-178.321332.3   0.915.843      6.40mbPA  0X    0
GS    1984  119163445.19    5.988 146.533 30.3D 51.125.7345.8Z 76.10MsBR  0X    0
GS    1984  119223227.19    6.037 146.599 22.5D 40.935.050                0X    0
GS    1984  119234820.24  -59.253 -17.928 10.0G  0.955.5114.7Z 1          0X    0
GS    1984  120 13325.17   50.613  96.458 33.0N  0.785.2464.1Z 1          0X    0
GS    1984  120 353 2.87  -17.833-178.571534.2D100.905.236                0X    0
GS    1984  120 41612.80   -6.036 130.689 79.2   1.095.318                0X    0
GS    1984  120145357.89   28.594  96.365 27.6D 91.105.0244.5Z 2          0X    0
ISC   1984  1201740 6.19   20.758 121.006 23.4       5.0804.7  1          0X    0
ISC   1984  120183540.60   12.779  95.682 33.0A      5.220                0X    0
GS    1984  120233653.40*  -4.210 127.532 33.0N  1.095.140                0X    0
GS    1984  121102750.75   -7.417 128.530137.1   1.225.012                0X    0
ISC   1984  121141359.76   -4.347 145.872 30.1       5.150                0X    0
GS    1984  121203357.82   12.953 145.313 44.7   1.155.4405.3Z 5          0X    0
GS    1984  121204721.85   30.288  96.614 33.0N  0.934.7105.1Z 2          0X    0
GS    1984  122 23030.52  -14.249  34.984 10.0G  0.965.160                0X    0
GS    1984  122135151.35  -21.369-174.227 50.9D 91.185.329                0X    0
GS    1984  12219 941.10*  -6.622  72.336 10.0G  0.985.1104.6Z 1          0X    0
GS    1984  122212052.27*  -5.809 154.456 33.0N  1.355.030                0X    0
GS    1984  123 43634.30   -5.305 131.554 44.0   1.445.010                0X    0
GS    1984  123 54019.70B  36.373-121.907  7.0G      5.1134.6Z 25.40MLBR  0X    0
GS    1984  123 65950.40B  36.363-121.910  5.0G      0.000      5.00MLBR  0X    0
GS    1984  123 73457.70   29.260 130.404 43.7   1.165.8815.6Z 9          0X    0
GS    1984  123 92615.70   29.443 141.122 33.0N  0.785.128                0X    0
GS    1984  1232014 2.60   35.179  27.219 33.0N  1.215.030      4.00MLAT  0X    0
GS    1984  123204730.88   29.196 130.575 46.4   1.085.019                0X    0
ISC   1984  123213650.79   10.724 -62.693119.6       5.015                0X    0
GS    1984  12322 6 6.59   53.287-169.639102.6   1.065.368                4A 1621
GS    1984  124162221.27   12.364 123.875 24.4   1.235.1315.5Z 9          0X    0
GS    1984  12423 710.98  -56.558 -26.625125.2D 71.115.615                0X    0
GS    1984  125 02656.49    8.822 -39.402 10.0G  1.134.9115.0Z 1          0X    0
GS    1984  125 35144.89    8.644 -39.414 10.0G  1.025.1294.8Z 1          0X    0
GS    1984  125 65859.47    8.633 -39.392 10.0G  1.335.0134.5Z 2          0X    0
GS    1984  125 71759.07*   8.738 -40.110 10.0G  1.305.1184.4Z 1          0X    0
GS    1984  125 935 6.33   42.274 143.063 67.4   1.005.371                0X    0
GS    1984  125184625.44*   3.417 -76.530 65.9   1.205.050                0X    0
GS    1984  126 41221.22* -23.235-176.179196.7   1.605.030                0X    0
GS    1984  1261754 8.82  -57.935 -25.087 33.0N  1.055.3605.0Z 4          0X    0
GS    1984  126185528.22   -9.414 112.933 33.0N  1.315.2155.1Z 2          0X    0
GS    1984  126193057.95  -12.237 -76.853 57.8D301.075.330                0X    0
GS    1984  126224632.24    2.930 121.940617.9   0.985.224                0X    0
ISC   1984  126232816.40RL-12.300 111.660  0.0       0.000      5.00ML    0X    0
GS    1984  127 14134.24  -56.694 147.688 10.0G  1.065.2805.3Z 3          0X    0
ISC   1984  127 93956.15   53.391 109.197 21.0       5.150                0X    0
GS    1984  12713 140.28   36.390  71.034171.8D991.215.898                3B  937
GS    1984  127214333.52   42.709 147.632 41.0D101.195.121                0X    0
ISC   1984  127214334.76   42.865 147.492 41.4D13    5.125                0X    0
GS    1984  128 04916.73   36.053  69.069 33.0N  1.095.3504.2Z 1          0X    0
ISC   1984  128 31137.66   43.027 145.761 95.3       5.012                0X    0
GS    1984  1281316 8.17  -26.885  26.694  5.0G  1.295.020                0X    0
GS    1984  12817 438.82    6.695 -74.535 75.8   1.235.014                0X    0
ISC   1984  128192328.43   17.320-100.120 58.4       5.0334.7  2          0X    0
ISC   1984  128224750.82   13.958  51.739 10.0       5.1395.3  8          0X    0
GS    1984  128224751.24   14.208  51.869 10.0G  1.205.0305.1Z 2          0X    0
GS    1984  128225242.38*   9.240 -83.849 37.8   1.405.0254.3Z 2          0X    0
ISC   1984  129 92323.50   -9.891 150.252 34.8       5.010                0X    0
GS    1984  129101326.65  -31.419-178.553 42.1   1.245.610                0X    0
ISC   1984  12915 233.97  -15.675-173.707260.8       5.210                0X    0
GS    1984  129161436.25   71.868  -1.625 10.0G  0.905.3665.4Z10          0X    0
GS    1984  1291813 1.18   -3.771 151.551 10.0G  1.085.2165.1Z 1          0X    0
ISC   1984  130124419.04   20.394 120.957 31.8       5.0245.4  5          0X    0
GS    1984  130173420.60   -6.658 108.979263.8   1.235.024                0X    0
GS    1984  131 32332.55   -7.015 129.509136.3   1.035.115                0X    0
GS    1984  2 1 32033.74  -23.247 179.096554.3   0.865.190                0X    0
ISC   1984  2 1 61033.30   13.010  95.721 37.2       5.070                0X    0
GS    1984  2 1 72828.70   49.063 146.590573.4   0.875.997      6.10mbBR  1A   73
ISC   1984  2 1123434.61   -3.468 145.330 33.0A      5.030                0X    0
GS    1984  2 11422 7.90   34.616  70.484 33.0N  1.195.9755.8Z10          2A  392
GS    1984  2 2113033.64   -9.903 115.056 33.0N  1.215.4234.8Z 1          0X    0
ISC   1984  2 2141537.12   40.953  71.028 39.6       5.110                0X    0
ISC   1984  2 2144731.55    7.726 126.655 57.1       5.130                0X    0
GS    1984  2 2144732.19    7.626 126.549 63.1   1.245.130                0X    0
GS    1984  2 2151528.60   42.743  71.300 33.0N  0.995.121                0X    0
ISC   1984  2 2151528.94   42.942  71.356 33.0A      5.225                0X    0
GS    1984  2 2173628.50   34.515  70.312 39.2   1.225.019                0X    0
GS    1984  2 3 45027.03   17.488 147.369 49.9   1.105.2235.2Z 4          0X    0
GS    1984  2 3 82949.35  -29.498 -71.260 46.4D 41.015.6295.2Z 1          0X    0
GS    1984  2 31425 0.50  -19.281-177.422579.1   0.875.330                0X    0
GS    1984  2 319 535.79  -11.514 166.254 61.8   0.985.425                0X    0
GS    1984  2 4 64034.39   -5.771 147.560115.9   0.725.250                0X    0
GS    1984  2 4 83739.75   -7.646 127.641175.7   1.045.423                0X    0
ISC   1984  2 4113740.00RL -7.500 127.500200.0A      0.000      5.40ML    0X    0
ISC   1984  2 420 916.64  -30.393-177.485  0.0A      5.130                0X    0
GS    1984  2 420 923.75? -29.998-177.755 46.4   1.305.240                0X    0
GS    1984  2 5 02016.63   37.205  28.653 10.0G  1.175.148      4.70MLAT  0X    0
GS    1984  2 51841 6.16   55.632 161.697 33.0N  0.875.467                0X    0
GS    1984  2 6 5 9 0.94   29.828  99.756 33.0N  1.195.220                0X    0
ISC   1984  2 6 83649.55  -17.122-179.115557.4       5.160                0X    0
GS    1984  2 6104452.63* -21.776-176.520257.0   1.085.350                0X    0
ISC   1984  2 6104458.07  -21.179-176.749285.4       5.050                0X    0
GS    1984  2 6105954.47   55.765 161.407 33.0N  0.825.241                0X    0
GS    1984  2 6144012.14   45.530 150.174 95.9   0.835.662                3B  986
ISC   1984  2 62012 2.01   27.786 140.229 33.0A      5.140                0X    0
GS    1984  2 6233935.51   49.058 156.302 33.0N  0.815.021                0X    0
GS    1984  2 7 51319.36  -25.755-178.793351.6   1.205.334                0X    0
GS    1984  2 7213321.49  -10.012 160.469 18.1D 61.406.6367.5Z217.70MsPA  0X    0
GS    1984  2 72247 0.15  -10.207 160.747 33.0N  1.235.390                0X    0
GS    1984  2 8 02021.95   -9.814 112.777 50.6   1.085.270                0X    0
GS    1984  2 8 03951.09   -9.815 160.268 27.0   1.006.0386.4Z 4          0X    0
GS    1984  2 8 31636.08   -3.867 150.700 33.0N  1.445.2155.4Z 3          0X    0
GS    1984  2 8 75748.25  -10.190 160.167 15.8   1.015.150                0X    0
GS    1984  2 8 82949.33   -9.997 160.613 23.5   1.125.080                0X    0
GS    1984  2 8142012.87   -7.256 -76.473 33.9   0.825.080                0X    0
ISC   1984  2 8181235.72   -6.860 130.582123.2       5.130                0X    0
GS    1984  2 81856 6.47   -5.270 152.263 33.0N  1.165.290                0X    0
GS    1984  2 9 119 8.97  -12.842 -76.045 83.7   0.995.430                0X    0
GS    1984  2 9 43117.71  -14.157 -76.193 33.0N  0.975.4364.7Z 2          0X    0
GS    1984  2 9175433.27  -19.519-175.106181.9D 21.085.213                0X    0
ISC   1984  2 9175433.75  -19.186-175.185181.9       5.212                0X    0
GS    1984  210165120.89   28.271-112.144 10.0G  1.085.6606.2Z 8          4A 1652
GS    1984  210194923.50   34.016 135.730 63.0   0.855.147                0X    0
GS    1984  211 8 251.50   38.396  22.094 28.7   1.225.3665.4Z 45.10MLAT  0X    0
GS    1984  211135745.03   12.090 -60.032 62.7   0.925.366                0X    0
ISC   1984  211151946.40  -16.548-172.785 33.0       5.0904.5  1          0X    0
GS    1984  211151946.92  -16.502-172.990 33.0N  1.415.210                0X    0
GS    1984  211191216.48   -5.457 109.596579.5   1.115.018                0X    0
ISC   1984  21121 337.44  -10.177 161.151 33.0A      5.330                0X    0
ISC   1984  211214847.35  -10.279 161.045 47.8       5.140                0X    0
GS    1984  211235559.69   29.322 130.376 52.8   0.925.144                0X    0
GS    1984  212 62342.05   -2.392 139.415 15.3   1.095.2114.7Z 1          0X    0
GS    1984  212 63841.43   38.205  75.773105.5   0.905.147                0X    0
ISC   1984  212185853.78  -35.023-107.801 10.0A      5.0504.4  1          0X    0
GS    1984  212185854.37* -34.875-107.629 10.0G  1.175.140                0X    0
GS    1984  21220 123.90    5.726 125.426 66.9D 51.205.229                0X    0
GS    1984  213 44857.59   25.482 122.412268.7   1.065.584                0X    0
GS    1984  213 94026.10   34.275 139.998115.0   1.095.241                0X    0
GS    1984  2131653 0.77   35.503 139.104 46.7   1.005.3714.8Z 2          0X    0
ISC   1984  21318 547.26   55.666-154.425  0.0A      5.1334.7  7          0X    0
ISC   1984  214 0 941.38  -24.472-175.905 33.0A      5.0124.9  4          0X    0
GS    1984  214 0 944.64  -24.599-176.086 66.8   1.225.011                0X    0
GS    1984  214 710 2.84   30.707-157.136 10.0G  0.745.020                0X    0
ISC   1984  215 44728.67    4.015  62.680 10.0       5.0364.8  3          0X    0
GS    1984  215 44729.54    4.338  62.675 10.0G  1.085.1245.0Z 2          0X    0
ISC   1984  215 53230.33   40.906  71.107 41.2       5.060                0X    0
ISC   1984  215 92420.00  -23.207-174.853 49.8       5.030                0X    0
GS    1984  215 92422.83* -22.983-174.672122.7   0.705.040                0X    0
GS    1984  215104947.69   39.932  67.627 22.3D150.765.2444.7Z 4          0X    0
GS    1984  215133842.17   46.095 152.585 38.4D 60.885.133                0X    0
ISC   1984  215154137.29   40.725  51.966 55.0       5.060                0X    0
GS    1984  21517 0 0.10E& 37.221-116.181  0.0G      5.041      4.80MLBR  0X    0
GS    1984  215182611.19  -20.795 169.674 79.1D 71.225.050                0X    0
GS    1984  2152157 2.26   40.838  71.098 16.8D170.875.0424.7Z 3          0X    0
GS    1984  216 01937.54   40.806  70.999 17.6D100.905.0343.9Z 1          0X    0
GS    1984  216111457.53   39.933-117.759  8.3   0.884.890      5.20MLBR  0X    0
GS    1984  216134151.77   33.985 137.144344.5   0.945.484                0X    0
GS    1984  216171841.61   36.431  70.826207.6   0.996.189                2A  393
GS    1984  217 23725.01   37.694 100.797 10.0G  1.315.3344.6Z 1          0X    0
ISC   1984  217103224.79  -30.845-177.578 47.1D 5    5.0304.9  1          0X    0
GS    1984  217103225.61  -30.210-177.660 49.8D 41.315.0404.9Z 1          0X    0
GS    1984  217163221.39   -6.598 130.117158.1   0.856.144                2A  394
GS    1984  217203342.22   20.590-109.086 10.0G  1.205.5295.5Z 56.00MsBR  0X    0
GS    1984  2172235 1.51  -22.394 170.884 41.8   1.175.212                0X    0
ISC   1984  21723 624.16   40.869  71.078 29.2       5.030                0X    0
GS    1984  21723 737.04   40.656  71.021 17.9D130.695.138                0X    0
GS    1984  217232651.93   40.809  71.050 18.8D180.965.4755.2Z 3          0X    0
GS    1984  218 23924.02*  14.496 -92.806 75.8   0.845.016                0X    0
GS    1984  218 43220.57  -40.018  78.281 10.0G  1.165.250                0X    0
GS    1984  218 52141.00*  14.342  52.058 10.0G  1.245.1164.3Z 1          0X    0
ISC   1984  218 52146.68   14.508  52.154 53.0       5.1194.3  1          0X    0
GS    1984  218182637.76  -17.999-178.480605.9   0.995.021                0X    0
GS    1984  219 357 3.46   49.908  78.807  0.0G  0.915.8954.3Z 2          3B  938
ISC   1984  219 92950.63   24.993  94.790 50.5       5.080                0X    0
GS    1984  219154625.77   29.867  80.546 21.4   1.005.0304.3Z 2          0X    0
GS    1984  219182745.16   -6.111 150.662 33.0N  1.175.2604.7Z 3          0X    0
GS    1984  2191922 0.66   -6.145 150.515 33.9   1.105.3225.4Z 9          0X    0
GS    1984  2201134 6.88   29.190 130.588 39.5   1.085.0404.0Z 1          0X    0
GS    1984  221115152.50   36.099 140.059 85.1   0.985.135                0X    0
ISC   1984  221203933.26  -17.434-172.257 33.0A      5.130                0X    0
GS    1984  222 2 4 6.22   -3.622 128.854 46.8   1.195.4275.1Z 5          0X    0
ISC   1984  222 54437.07   39.521  54.108  0.0A      5.1515.8 11          0X    0
GS    1984  222 54441.37   39.401  53.978 33.0N  1.225.1485.8Z 7          0X    0
GS    1984  222173943.65* -36.112 -72.474 44.5D 91.255.212                0X    0
ISC   1984  222173945.66  -35.980 -72.419 56.2       5.0163.9  1          0X    0
GS    1984  222201128.01*   2.434 126.354 44.1   1.245.190                0X    0
GS    1984  223152249.12   39.971  67.677 33.0N  0.765.2524.0Z 2          0X    0
ISC   1984  223152249.58   40.104  67.624 31.7       5.1674.3  4          0X    0
GS    1984  224 02749.27    9.273 126.392 68.9   1.085.122                0X    0
GS    1984  224 457 1.86* -29.651-176.803 33.0N  0.905.440                0X    0
GS    1984  224125129.56   36.408  70.371211.7D270.985.065                0X    0
GS    1984  224182732.56   -6.514 154.638 40.3   1.125.240                0X    0
ISC   1984  224192236.05   33.404 141.165 59.4       5.010                0X    0
GS    1984  2242121 9.65  -21.264 170.022 92.4D161.145.419                0X    0
GS    1984  224232320.24*  18.632-106.999 33.0N  0.965.014                0X    0
GS    1984  225 0 241.41* -30.638-175.991 33.0N  1.455.110                0X    0
ISC   1984  225 54422.30   38.302  21.800 25.3       5.014                0X    0
GS    1984  225 641 2.42   -7.139 103.527 33.0N  1.155.5195.6Z 7          0X    0
GS    1984  225 716 0.11  -47.909  31.775 10.0G  1.385.5205.6Z 2          0X    0
ISC   1984  225114637.70   42.582 142.656 60.3       5.030                0X    0
GS    1984  225152914.52  -16.747-174.772257.2D281.065.546                0X    0
ISC   1984  225174457.80   -5.314 152.294 54.9       5.090                0X    0
GS    1984  2251819 8.35*  46.875 152.497 33.0N  0.885.080                0X    0
GS    1984  226 13156.77* -23.225-177.316222.9   1.535.090                0X    0
GS    1984  226 81819.84  -17.316 -70.526113.1D591.045.894                0X    0
ISC   1984  226 93437.18   -9.692 160.421 56.9       5.520                0X    0
GS    1984  226123835.52   -7.615 147.026 33.0N  1.275.3134.6Z 2          0X    0
GS    1984  226185758.83   40.594 143.764 32.1   1.025.1534.6Z 3          0X    0
GS    1984  227 14212.91* -10.260 160.448 33.0N  1.455.220                0X    0
ISC   1984  227 14216.20   -9.971 160.592 33.0A      5.120                0X    0
GS    1984  227 94018.32  -16.085 167.951201.3D161.085.527                0X    0
GS    1984  227111838.50*  47.622 152.568142.0D 30.875.057                0X    0
GS    1984  227175353.58* -47.516 102.650 10.0G  1.494.7305.3Z 1          0X    0
GS    1984  22718 633.65   19.216 121.273 34.2   0.975.4525.4Z 7          0X    0
GS    1984  227215421.68  -15.259 167.352148.0   1.145.118                0X    0
GS    1984  227235719.08*  -8.863 156.570 33.0N  1.165.230                0X    0
GS    1984  228 0 525.24   -8.926 156.235 33.0N  1.125.5205.4Z 5          0X    0
GS    1984  228 51314.46   -6.024 104.924 65.8   1.475.190                0X    0
GS    1984  228114237.83  -23.416-179.799561.4   1.205.240                0X    0
ISC   1984  228151611.48   40.306-125.168  5.0A      5.0124.2  3          0X    0
GS    1984  228151613.20B& 40.182-125.298 20.0G      4.9124.4Z 25.00MLBR  0X    0
ISC   1984  22820 138.68   -1.433 137.564 33.0A      5.050                0X    0
GS    1984  22820 139.55   -1.560 137.406 33.0N  1.265.080                0X    0
GS    1984  229 127 0.05* -18.570 176.405 33.0N  1.335.0405.7Z 1          0X    0
GS    1984  229 52054.31   53.683 -35.213 10.0G  1.074.8205.0Z 3          0X    0
ISC   1984  22910 1 6.79   26.892  55.685 35.2D11    5.0384.7  4          0X    0
GS    1984  229102311.93? -15.185-172.360 33.0N  0.435.420                0X    0
GS    1984  229103913.25    2.835 128.300139.4   1.165.280                0X    0
GS    1984  229142128.86   -0.906 100.006101.4   1.095.220                0X    0
GS    1984  229143822.98*   5.443 -79.968 33.0N  1.115.141                0X    0
GS    1984  229182722.07* -25.607-179.033504.1   0.885.020                0X    0
GS    1984  3 11745 0.09E& 37.066-116.046  0.0G      5.9754.4Z 15.50MLBR  2A  395
GS    1984  3 1181553.57  -20.383-177.610503.6   1.215.210                0X    0
ISC   1984  3 1192124.47   -4.723-106.219 10.0A      5.4225.8  8          0X    0
GS    1984  3 1192125.28   -4.520-105.993 10.0G  1.335.5215.9Z 6          0X    0
GS    1984  3 1212454.26   27.267  53.843 33.0N  0.855.254                0X    0
ISC   1984  3 1213732.41  -12.365 167.057 33.0A      5.530                0X    0
GS    1984  3 2 0 038.09  -21.144-176.444227.8D170.985.434                0X    0
GS    1984  3 2 12226.23  -23.939  69.508 10.0G  0.965.2265.0Z 1          0X    0
GS    1984  3 2 2 822.33   -6.937  72.292 10.0G  1.055.013                0X    0
ISC   1984  3 2 54646.61   -4.289 145.976 19.3       5.140                0X    0
GS    1984  3 2 54648.04   -4.377 145.854 33.0N  1.125.430                0X    0
GS    1984  3 2 548 1.72   -4.337 145.855 33.0N  1.225.6235.9Z15          0X    0
ISC   1984  3 2 63849.37   -4.356 145.946 47.0       5.160                0X    0
ISC   1984  3 2 81922.07  -25.994-175.737 33.0A      5.030                0X    0
GS    1984  3 310 048.08   -6.323 154.928 71.6   1.045.213                0X    0
GS    1984  3 3103757.71   -4.201 152.211 33.0N  1.435.030                0X    0
GS    1984  3 314 410.42   43.327 146.363 57.0D 60.865.370                3B 1560
GS    1984  3 4 13655.29   -3.270 127.904 33.0N  1.345.230                0X    0
GS    1984  3 410 134.74   43.058  45.490 33.0N  1.175.2625.2Z 4          0X    0
ISC   1984  3 41555 0.45  -21.706-173.875 33.0A      5.240                0X    0
GS    1984  3 41555 1.25  -21.906-174.054 33.0N  1.235.140                0X    0
GS    1984  3 4164249.37  -30.609 -71.574 33.0N  1.145.020                0X    0
GS    1984  3 4192446.16   43.070  45.614 33.0N  1.175.3725.2Z 6          0X    0
GS    1984  3 4223423.79  -26.673 -70.837 33.0N  1.145.4224.8Z 3          0X    0
GS    1984  3 5 2 715.87  -38.870 176.320 23.9   1.365.010                0X    0
ISC   1984  3 5 2 717.12  -38.937 175.780  9.4       5.0104.8  1          0X    0
GS    1984  3 5 33350.99    8.147 123.762649.1D 70.956.574      6.60mbBR  2A  396
ISC   1984  3 5 34748.94   44.067 140.426251.9       5.150                2A  397
GS    1984  3 5 448 4.37  -17.038 168.265 33.0N  1.195.270                0X    0
ISC   1984  3 5 51835.01  -20.032-172.524 38.6       5.010                0X    0
