ISC   1985  1 3224410.86  -54.409 155.072 10.0A      5.250                0X    0
GS    1985  1 3235834.17  -21.616-174.110 33.0N  1.215.4255.6Z135.50MsBR  0X    0
GS    1985  1 4 1 934.70   -6.492 130.370123.6*  1.065.120                0X    0
GS    1985  1 4 21734.78  -26.057-177.518132.7D141.105.336                0X    0
ISC   1985  1 4 657 3.23    7.297  94.618 17.5       5.1334.4  1          0X    0
GS    1985  1 4 657 4.51    7.088  94.655 33.0N  1.265.2354.4Z 1          0X    0
GS    1985  1 4123927.58    3.686 126.654 73.9*  1.125.090                0X    0
GS    1985  1 4212140.21  -11.489 117.962 33.0N  1.155.0143.5Z 1          0X    0
GS    1985  1 5 1 623.72? -36.102 178.672 33.0N  1.514.8205.0Z 1          0X    0
ISC   1985  1 5 1 625.46  -36.485 177.884 12.0A      4.7205.0  1          0X    0
GS    1985  1 5 24947.57   -0.746  67.296 10.0G  1.205.1245.2Z 1          0X    0
GS    1985  1 5 55213.42   -0.685  67.319 10.0G  1.075.2314.5Z 1          0X    0
GS    1985  1 5 739 9.19   -0.666  67.290 10.0G  1.045.6665.0Z 3          0X    0
GS    1985  1 5111131.15   10.177 -80.027 32.8   0.936.1905.7Z255.60MsBR  2A  490
GS    1985  1 5154538.08   34.160 135.557 74.1   0.895.660                0X    0
GS    1985  1 51822 0.59*   1.383 126.654 33.0N  1.175.010                0X    0
GS    1985  1 5232746.63* -19.966-178.154573.7   1.445.118                0X    0
GS    1985  1 6 646 1.31   45.782 143.382313.8   0.915.385                0X    0
GS    1985  1 6 951 3.56* -19.978-178.212580.8   1.145.021                0X    0
GS    1985  1 612 640.99   71.088  -7.748 10.0G  1.055.057                0X    0
GS    1985  1 617 446.43   54.397-166.180130.9   0.915.134                0X    0
GS    1985  1 6182631.51    6.052 125.983157.2   1.085.180                0X    0
GS    1985  1 61832 5.49  -36.644 177.584 28.0   0.975.2125.2Z 4          0X    0
GS    1985  1 6184521.75* -36.512 177.550 33.0N  0.545.040                0X    0
GS    1985  1 622 843.89   35.480 140.043 78.5   0.955.018                0X    0
GS    1985  1 7 61743.70B& 40.273-126.265  5.0G      4.6904.5Z 15.00MLBR  0X    0
GS    1985  1 71155 7.64  -16.433-178.161473.3   0.895.136                0X    0
GS    1985  1 712 1 8.63   26.763 131.273 18.9   0.975.2284.5Z 1          0X    0
ISC   1985  1 712 111.37   26.868 131.420 43.0D16    5.2335.0  3          0X    0
GS    1985  1 7161034.48*  -1.923 151.891 45.5*  1.295.3194.6Z 1          0X    0
GS    1985  1 71613 5.19   27.152  91.986 11.8   0.985.6634.8Z 3          0X    0
GS    1985  1 7192546.46  -15.624 167.609140.8D 91.025.231                0X    0
GS    1985  1 7215316.16   71.144  -7.439 10.0G  1.115.0613.7Z 1          0X    0
GS    1985  1 8 25444.77  -31.137-178.296 91.5   1.185.510                0X    0
GS    1985  1 8 4 751.60   32.104 132.008 48.2   1.195.2375.1Z 2          0X    0
GS    1985  1 8 643 6.56* -30.785-177.878 33.0N  1.365.130                0X    0
GS    1985  1 8 74147.08  -36.583 177.685 24.6   1.215.4105.4Z 1          0X    0
GS    1985  1 8 95732.17* -36.431 177.770 33.0N  1.145.040                0X    0
GS    1985  1 816 641.78  -21.144 -67.960165.9D191.155.114                0X    0
ISC   1985  1 9 13237.92  -20.612-179.071645.2       5.353                0X    0
GS    1985  1 9 13238.91  -20.754-179.085662.2D100.985.351                0X    0
GS    1985  1 9 320 9.83   -6.423 150.524 33.0N  1.385.3704.5Z 1          0X    0
GS    1985  1 9155611.06   44.329 149.235 34.7   0.875.4714.8Z 7          0X    0
GS    1985  1 9192821.25AS 60.289-140.744 14.7       5.7695.1Z105.40MLPM  0X    0
ISC   1985  1 9202748.57   -6.460 148.761 72.5       5.010                0X    0
GS    1985  1 9212246.36?  -0.060 122.323257.6?  1.255.270                0X    0
GS    1985  1 9222917.04*   6.398 -82.458 10.0G  0.795.070                0X    0
GS    1985  1 92321 9.18   -6.985 155.834 69.6   0.785.733                0X    0
GS    1985  110 05841.62*  14.075  90.763 33.0N  1.005.150                0X    0
GS    1985  110123546.31  -22.683-176.622181.7D 60.855.019                0X    0
GS    1985  110153050.13  -36.653 177.548 33.0N  0.935.0404.8Z 1          0X    0
GS    1985  110174756.08   10.797 -43.446 10.0G  1.155.8875.8Z235.90MsBR  1A  137
ISC   1985  111 450 9.98  -36.561 177.580 18.8       5.140                0X    0
GS    1985  111 62548.38  -54.158 143.967 10.0G  1.295.3225.6Z 8          0X    0
GS    1985  111 9 332.86   51.692-175.321 59.1   0.915.268                0X    0
GS    1985  111143059.53   -2.655  68.000 10.0G  1.085.3125.5Z 1          2A  491
GS    1985  111144158.56    0.196 123.582189.1   1.155.971                2A  492
GS    1985  112 44741.39*  16.476 122.333 53.6*  1.095.113                0X    0
GS    1985  112 45139.71   16.592 122.380 44.0   1.125.2255.0Z 5          0X    0
GS    1985  112152021.04   43.304 147.574 45.3D 20.805.019                0X    0
GS    1985  113 1 827.03* -36.465 177.651 33.0N  1.295.260                0X    0
GS    1985  11316 010.47  -22.843 -68.594103.2*  0.875.010                0X    0
ISC   1985  11316 011.93  -22.924 -68.712125.3       5.010                0X    0
GS    1985  11316 1 0.14  -36.676 177.710 33.0N  1.235.550                0X    0
GS    1985  1132120 1.92  -20.675-177.838531.0   0.755.019                0X    0
GS    1985  113215122.13   24.107 122.433 43.1   0.985.8855.3Z 3          0X    0
GS    1985  11323 4 8.79  -12.354  65.789 10.0G  1.155.0134.9Z 1          0X    0
GS    1985  113231355.57* -12.392  65.809 10.0G  0.975.060                0X    0
GS    1985  114 23631.37   46.145 149.470 21.9D 90.885.3374.7Z 1          0X    0
GS    1985  114 51035.40   52.364-179.812213.0   0.825.057                0X    0
GS    1985  114111034.21  -58.577 -25.556 33.0N  0.905.150                0X    0
GS    1985  11422 628.67  -14.421 171.192 33.0N  1.285.0504.6Z 1          0X    0
GS    1985  1142240 5.53  -22.176 170.078 35.4*  1.335.1405.2Z 1          0X    0
GS    1985  115 95648.83   25.492 125.239 43.9   1.105.2225.2Z 1          0X    0
ISC   1985  115 95650.31   25.548 125.095 51.0       5.2255.5  3          0X    0
GS    1985  115102538.38   -6.277 154.599 54.3   1.055.5235.7Z 1          0X    0
GS    1985  11512 011.37   16.481 -98.051 30.1D 51.015.131                0X    0
ISC   1985  11513 430.59   25.379 125.228 53.5       5.130                0X    0
GS    1985  11516 243.53? -30.242-178.173103.1?  1.175.010                0X    0
GS    1985  115223633.96  -10.316 165.039 33.0N  1.105.5255.7Z13          0X    0
GS    1985  116 84538.10   32.879  95.356 33.0N  1.145.0174.5Z 1          0X    0
GS    1985  116161522.96   46.530   2.936 10.0G  0.725.310      3.30MLLD  0X    0
GS    1985  11621 025.10   -3.700 101.882 67.2*  0.945.315                0X    0
GS    1985  116233559.09   40.760  19.196 23.0   1.355.3354.9Z 1          0X    0
GS    1985  117 348 7.30  -20.439 -68.868117.1D 51.075.019                0X    0
GS    1985  117 75915.65* -50.250 112.723 10.0G  0.885.140                0X    0
GS    1985  117102638.35* -19.282 -70.022 48.0*  1.095.110                0X    0
GS    1985  117111727.37   28.798 142.413 33.0N  1.195.1274.7Z 2          0X    0
GS    1985  117191618.77  -19.324-175.546138.9*  0.915.222                0X    0
ISC   1985  117191623.58  -19.153-175.441183.9       5.122                0X    0
GS    1985  1172133 9.48   -3.782 141.772 33.5   1.165.7375.8Z 6          0X    0
GS    1985  117214411.21   -3.684 141.734 27.6   1.095.8425.8Z14          0X    0
GS    1985  118 334 6.38*  -3.695 141.689 53.1*  0.865.020                0X    0
ISC   1985  11810 547.01   -3.847 141.678 56.5       5.030                0X    0
GS    1985  118141938.26*   9.567 -84.550 47.6*  1.335.060                0X    0
GS    1985  11815 0 9.08  -29.374 -70.793 83.2D651.225.740      6.00mbPA  0X    0
GS    1985  118175618.37* -14.899-173.434 33.0N  1.395.0145.2Z 1          0X    0
ISC   1985  1181840 7.84   -3.873 141.524 53.7       5.060                0X    0
ISC   1985  118213554.56  -36.574 177.411  9.9       4.4205.0  1          0X    0
GS    1985  118231258.78*  29.943 -42.876 10.0G  1.225.270                0X    0
GS    1985  118234658.27* -15.151-174.599188.3*  0.335.040                0X    0
GS    1985  119 0 327.16*  -6.526 104.367 40.0*  1.185.050                0X    0
GS    1985  119123713.25   29.870 -42.694 10.0G  0.855.0304.9Z 5          0X    0
GS    1985  119143249.10   -7.230 120.327563.2*  1.005.118                0X    0
GS    1985  120 31245.84   -9.646 122.536 33.0N  1.135.0154.5Z 1          0X    0
ISC   1985  120 31247.83   -9.662 122.764 60.4       5.010                0X    0
ISC   1985  120115525.41   -3.505 134.773 44.9       5.050                0X    0
GS    1985  120144042.92* -55.794 -25.941 33.0N  1.095.3404.5Z 1          0X    0
GS    1985  120191144.12  -55.789 -25.989 33.0N  1.255.1204.2Z 1          0X    0
GS    1985  121 05522.76   -0.953 128.507 33.0N  1.285.8356.7Z236.60MsBR  0X    0
GS    1985  121 44127.17   -1.138 128.558 33.0N  1.275.3905.4Z 2          0X    0
GS    1985  121 44419.21*  -1.570 128.046 33.0N  1.265.320                0X    0
ISC   1985  121 44421.92   -1.294 128.102 62.7       5.220                0X    0
GS    1985  121125715.28   24.765  94.454 72.6*  0.865.040                0X    0
ISC   1985  122 24356.19   -6.381 147.992 68.5       5.110                0X    0
GS    1985  122 3 725.20   -0.412 132.835 33.0N  1.075.0803.8Z 2          0X    0
GS    1985  122 75736.08   -5.905 104.563 33.0N  1.135.625                0X    0
GS    1985  122165212.39   10.637 125.562 97.4   0.985.113                0X    0
GS    1985  123122733.39   -6.238 147.458 86.3   1.085.015                0X    0
GS    1985  12316 045.99  -15.747-174.779260.0   1.195.113                0X    0
ISC   1985  12318 232.54  -14.838-175.095 10.0A      4.8105.2  5          0X    0
GS    1985  12318 236.38  -14.568-175.296 33.0N  0.874.9905.2Z 3          0X    0
GS    1985  12319 2 2.54  -38.120 177.474 76.1   1.135.390                0X    0
GS    1985  123203617.84   -3.898 151.597 13.7*  1.215.4115.3Z 3          0X    0
GS    1985  123204440.34  -15.021-173.140 33.0N  1.015.2175.4Z 5          0X    0
GS    1985  123212131.08   -5.557 147.256200.0   1.025.450                0X    0
GS    1985  124112721.70B& 38.140-118.838  7.0       4.370      5.30MLBR  0X    0
GS    1985  124122932.44   -7.467 130.125 19.6D131.085.9425.2Z 8          2A  493
ISC   1985  125 11940.31  -49.602-115.719 10.0A      4.7605.2  1          0X    0
GS    1985  125 14259.23* -49.583-116.286 10.0G  1.035.0605.6Z 3          0X    0
ISC   1985  125 14259.49  -49.693-116.122 10.0A      4.9705.7  6          0X    0
GS    1985  125 64543.70   19.645-108.947 10.0G  1.025.2244.7Z 2          0X    0
GS    1985  125 744 9.89* -20.848-178.430548.9*  1.065.070                0X    0
GS    1985  125 82633.54  -10.478 120.380 33.0N  1.245.2804.0Z 1          0X    0
GS    1985  125123853.99   -1.029 128.574 63.7*  1.175.0104.2Z 2          0X    0
GS    1985  125142737.45*  28.709 142.523 33.0N  1.055.030                0X    0
GS    1985  12518 324.21   38.643  75.110 33.0N  0.925.2394.1Z 3          0X    0
GS    1985  125211528.97  -23.123-177.296202.7D261.145.541                0X    0
GS    1985  126 3 657.89  -33.053 -68.467  5.0G  0.966.0425.9Z205.80MsBR  2A  494
GS    1985  126 35720.36  -33.070 -68.488  5.0G  0.995.211                0X    0
GS    1985  126174114.43   44.887 146.637173.0   0.855.370                3B 1567
GS    1985  12621 915.73   -6.134 105.961157.0*  1.025.116                0X    0
GS    1985  126213610.86   32.545 131.184121.4   0.945.886                1A  191
GS    1985  128 62542.24* -20.981-178.946615.0   0.865.080                0X    0
GS    1985  128153032.42    6.914 125.693 61.6   0.985.080                0X    0
GS    1985  128231735.47   -2.863 119.736 33.0N  1.285.2144.4Z 1          0X    0
ISC   1985  129 6 318.44   79.619   3.314 18.0A      5.110                0X    0
GS    1985  1292222 5.85    2.898 126.510 73.0   1.035.221                0X    0
GS    1985  130 32443.00   56.191 163.687 33.0N  0.945.3704.9Z 9          0X    0
GS    1985  130162943.03  -20.967-179.006629.0   0.875.129                0X    0
GS    1985  131 15159.76   -6.494 104.263 33.0N  1.145.1174.3Z 1          0X    0
GS    1985  131 21253.70*  -4.693-105.133 10.0G  0.895.015                0X    0
GS    1985  131 243 2.42    2.743 128.586224.0   1.115.446                0X    0
GS    1985  131 43257.68  -46.083 165.092 10.0G  1.175.8246.1Z13          0X    0
GS    1985  131 635 9.10  -62.114 162.974 10.0G  1.125.6116.1Z 2          0X    0
GS    1985  131 71614.80  -31.761 -71.387 57.5   1.115.016                0X    0
GS    1985  131102934.23  -31.516 -69.105118.3   0.885.219                0X    0
GS    1985  131124925.75   -6.390 104.403 50.1D 71.055.423                0X    0
GS    1985  131164842.93   51.325 173.678 33.0N  0.955.025      4.60MLPM  0X    0
GS    1985  1312131 6.37*  -5.601 147.334222.3*  1.225.110                0X    0
ISC   1985  2 1 04710.09  -17.543-174.435 61.2       5.847                0X    0
GS    1985  2 1 04716.35  -17.712-174.371118.0D350.975.744                0X    0
GS    1985  2 1 45213.34  -18.720 169.036217.0D110.885.217                0X    0
GS    1985  2 1111320.11   -5.661 148.689171.9   0.895.170                0X    0
ISC   1985  2 2 05922.69  -23.856 179.557574.0       5.130                0X    0
ISC   1985  2 2 43029.16  -10.700 114.992 33.0       5.2175.2  3          0X    0
GS    1985  2 2 43030.12  -10.563 114.969 33.0N  1.385.3185.2Z 4          0X    0
GS    1985  2 2 553 7.20? -15.541 -75.564 64.4?  1.425.0404.3Z 1          0X    0
GS    1985  2 211 647.23   43.838 147.686 42.0D450.875.6925.1Z 7          0X    0
GS    1985  2 2155153.18*  -7.607 129.109132.9*  1.445.040                0X    0
GS    1985  2 2205234.29   28.399  52.997 36.8   0.955.2675.3Z 6          0X    0
GS    1985  2 3 45055.24  -20.547-174.099 56.5D121.055.847                0X    0
GS    1985  2 311 323.58   -7.025 125.114553.5   1.105.321                0X    0
GS    1985  2 31446 9.32  -18.352  64.597 10.0G  0.815.027                0X    0
GS    1985  2 3164639.76* -53.460  24.912 10.0G  0.965.070                0X    0
GS    1985  2 4 61233.13* -20.544-178.421560.0G  0.795.060                0X    0
ISC   1985  2 4102558.02  -25.002 179.734508.9       5.010                0X    0
GS    1985  2 4105027.22   -3.640 -78.004124.0   0.775.031                0X    0
GS    1985  2 4231621.02   -2.046 139.208 33.0N  0.955.160                0X    0
GS    1985  2 5 74125.98   -5.096 151.380165.7   0.945.122                0X    0
ISC   1985  2 5 92956.97   30.999 141.377 33.0A      5.120                0X    0
GS    1985  2 5114818.50    4.892 -78.334 26.3D 91.055.1214.3Z 2          0X    0
ISC   1985  2 515 723.10  -20.479-177.688542.0       5.317                0X    0
GS    1985  2 515 724.22* -20.637-177.749553.7*  0.915.317                0X    0
GS    1985  2 6 243 2.71? -17.876-178.557600.0*  1.115.030                0X    0
GS    1985  2 6122542.38   -4.556 144.079121.3   1.015.210                0X    0
GS    1985  2 6132946.01   43.961 149.289 12.5   0.835.6815.2Z 7          0X    0
ISC   1985  2 6132950.18   43.801 149.112 47.5D55    5.5945.4 15          0X    0
GS    1985  2 6152717.27   43.865 149.250 47.3D191.155.3515.2Z 5          0X    0
ISC   1985  2 6152717.51   43.900 149.025 47.0D35    5.2575.3 11          0X    0
GS    1985  2 7 52658.72  -20.221 168.966 23.0   1.155.214                0X    0
GS    1985  2 7 92743.58   51.566-173.863 33.0N  0.885.3564.8Z 64.90MsBR  0X    0
ISC   1985  2 7153517.29  -17.490-173.547 75.8       5.020                0X    0
ISC   1985  2 8 42940.10    8.646 -84.391 10.0A      5.130                0X    0
ISC   1985  2 8 43245.62   46.644 152.919 33.2       5.1444.4  2          0X    0
GS    1985  2 8 43246.35   46.831 152.850 35.6D120.805.2444.4Z 2          0X    0
GS    1985  2 81334 7.39   47.236 154.175 33.0N  0.895.3424.6Z 1          0X    0
ISC   1985  2 81837 3.91   78.422   7.017 10.0A      5.110                0X    0
GS    1985  2 8193221.17   43.918 149.348 43.5D290.865.4685.2Z 3          0X    0
ISC   1985  2 8193221.68   43.977 149.045 41.8D48    5.3775.0  5          0X    0
GS    1985  2 9 85932.09* -51.967  28.242 10.0G  1.075.012                0X    0
GS    1985  2 920 216.30*  -2.319 138.775 33.0N  1.255.130                0X    0
ISC   1985  2 9203324.41  -23.415-174.937 11.5A      5.3145.4  2          0X    0
GS    1985  2 9203328.44* -23.074-175.385 33.0N  1.265.3125.4Z 2          0X    0
GS    1985  2 9221325.80   43.785 147.683 49.6D 70.935.032                0X    0
ISC   1985  2 9222916.93  -19.852 -70.557 33.0A      5.025                0X    0
GS    1985  2 923 125.08  -29.457 -71.204 51.5   0.985.424                0X    0
GS    1985  210 327 7.62   49.877  78.816  0.0G  0.825.9994.4Z 1          2A  495
GS    1985  210163543.12*  16.269 -94.516 28.3   1.105.180                0X    0
GS    1985  210213746.66   18.733-102.899 89.4   0.895.018                0X    0
GS    1985  211 01353.78   16.644 -94.968 90.8   1.215.237                0X    0
GS    1985  211 73932.56    4.544 -32.560 10.0G  1.085.6505.1Z 7          0X    0
GS    1985  211 82546.68*  -6.052 104.869 82.9*  1.315.140                0X    0
ISC   1985  211105846.35  -65.420 178.637 33.0A      4.4305.0  2          0X    0
GS    1985  211173159.19   43.996 149.135 42.0D 81.115.119                0X    0
ISC   1985  213 75850.29   -5.480 147.298154.5       5.120                0X    0
GS    1985  213175827.39   51.186-179.753 44.2   0.915.4765.1Z10          0X    0
ISC   1985  214 02859.21  -36.794 178.679116.1       5.220                0X    0
GS    1985  214 04745.25    6.789 -72.973165.3   1.015.029                0X    0
GS    1985  214 5 4 2.20   66.196-150.148 10.0G  0.965.0255.0Z 65.00MsBR  0X    0
GS    1985  214 83056.69  -24.068 -67.881138.8D251.085.656      5.60mbBR  0X    0
GS    1985  214 911 5.58  -58.922 -25.422 33.0N  0.615.2204.5Z 1          0X    0
GS    1985  214 92853.57    6.762 -73.025163.7   0.885.328                0X    0
GS    1985  214233258.21*  -6.682 154.839 50.9*  0.965.060                0X    0
GS    1985  215 03236.77*  13.242 -91.488 33.0N  1.045.060                0X    0
GS    1985  215 92058.08  -23.662-175.229 33.0N  1.155.2125.3Z 3          0X    0
ISC   1985  215 92058.69  -23.493-175.244 33.0A      5.2135.3  3          0X    0
GS    1985  215144124.74*  26.029 128.630 33.0N  1.055.050                0X    0
GS    1985  215172123.33   34.306  82.422 33.0N  1.345.0294.2Z 1          0X    0
GS    1985  216 84356.07*  -8.536 115.752 33.0N  1.515.250                0X    0
GS    1985  216 93255.74   51.201-179.609 55.2   0.885.050                0X    0
GS    1985  216134846.46  -23.261-175.014 42.3D101.245.2155.3Z 3          0X    0
ISC   1985  21614 029.39  -23.606-174.856  0.0A      5.020                0X    0
GS    1985  2161444 1.19*  15.352 121.470 33.0N  1.505.060                0X    0
GS    1985  216162812.05   39.976 142.761 41.9D101.015.2474.5Z 1          0X    0
ISC   1985  216191640.85  -23.545-175.043 43.0A      4.8125.0  2          0X    0
GS    1985  216191642.81* -23.041-175.211 42.8*  1.024.9115.0Z 2          0X    0
GS    1985  216222738.53?   4.806 125.174202.5?  1.385.040                0X    0
GS    1985  217 01456.19   -2.072 140.213 33.0N  1.435.1114.8Z 1          0X    0
GS    1985  217 21433.44  -21.221 170.214 33.0N  1.205.2504.7Z 1          0X    0
GS    1985  217 25224.10   -3.509 148.943 33.0N  1.215.1605.0Z 1          0X    0
ISC   1985  217 25959.01  -23.510-175.134 41.7D11    5.0145.5  6          0X    0
GS    1985  217 3 0 0.21* -23.190-175.108 42.0D121.175.0135.5Z 6          0X    0
ISC   1985  217 310 8.64  -15.114 166.821 33.0A      5.110                0X    0
GS    1985  217 33630.37    5.087 124.505 33.0N  1.075.317                0X    0
ISC   1985  217 33632.25    5.185 124.682 55.6       5.313                0X    0
GS    1985  217194048.00  -19.249 168.416 33.0N  1.225.012                0X    0
GS    1985  217213652.12   -4.762 134.038 33.0N  1.225.2175.5Z 3          0X    0
GS    1985  218 35623.73   -8.301 119.799186.6*  1.245.112                0X    0
GS    1985  218181233.77   12.694 142.570146.0   0.865.018                0X    0
GS    1985  2181941 3.43   23.402 123.187 33.0N  1.105.7705.6Z10          0X    0
GS    1985  219 83914.88  -22.937-176.687146.1*  1.085.323                0X    0
GS    1985  219135319.72* -61.084 -23.692 33.0N  0.865.250                0X    0
GS    1985  21923 343.82  -25.779 178.191623.8   0.905.016                0X    0
GS    1985  220 82143.28   -6.822 147.090 36.8   0.965.180                0X    0
GS    1985  220125928.48*  -5.729 104.128 68.9*  1.285.090                0X    0
GS    1985  220174127.28   35.935  70.953 93.9*  0.945.130                0X    0
GS    1985  220202113.38   -5.977 105.395 68.1*  1.275.216                0X    0
GS    1985  220212055.35   -7.433 124.475467.9   1.105.270                0X    0
GS    1985  221 656 2.78  -23.984-179.784528.3   1.025.123                0X    0
GS    1985  2211240 2.57*  28.323  96.036 33.0N  0.725.420                0X    0
GS    1985  221185311.11  -33.205 -71.768 55.9*  1.184.8105.2Z 6          0X    0
GS    1985  221215257.41  -20.497 -70.340 33.0N  0.965.4485.2Z 8          0X    0
ISC   1985  221215259.48  -20.700 -70.484 59.5       5.3485.2  8          0X    0
GS    1985  222 54829.39H& 19.329-155.211  9.5       5.022      4.80MLHV  0X    0
ISC   1985  222 637 2.92   -5.487 152.814 23.7       5.180                0X    0
GS    1985  222 637 3.23   -5.687 152.842 29.0   1.085.180                0X    0
GS    1985  222 93338.38  -55.715 -26.657 33.0N  1.025.7165.3Z 8          0X    0
GS    1985  222141414.70   18.267 146.455 74.1*  1.165.026                0X    0
GS    1985  2221548 4.97   -7.345 128.507193.6D100.895.532                0X    0
GS    1985  222193355.44* -33.083 -71.740 65.7*  1.155.080                0X    0
GS    1985  222203846.15   54.476-161.211 33.0N  0.845.3734.9Z 64.90MsBR  0X    0
GS    1985  222224652.26? -42.095  87.953 10.0G  1.415.050                0X    0
GS    1985  223 1 130.28    6.557 125.887162.6D110.975.231                0X    0
GS    1985  223 43551.55* -33.149 -71.879 64.0*  1.035.080                0X    0
ISC   1985  223 43552.78  -33.201 -71.600 58.4       5.070                0X    0
GS    1985  223 54554.04  -33.077 -71.848 57.6*  0.885.1115.3Z 1          0X    0
GS    1985  223 6 125.81  -33.118 -71.760 26.4D 81.015.115                0X    0
GS    1985  223 65011.16?   7.171 -71.367 33.0N  1.105.110                0X    0
GS    1985  223 824 7.89   47.355 145.652422.4D270.845.394                4A 1585
GS    1985  223134155.01  -10.254 161.126 84.8D491.026.059      6.20mbPA  0X    0
GS    1985  223144535.94   -6.966  30.928 10.0G  0.785.7695.3Z 1          3B 1568
GS    1985  223191426.58  -18.456-177.981528.2   0.955.240                0X    0
GS    1985  2232310 0.29   -2.189 119.748 49.4?  1.385.110                0X    0
GS    1985  224 2 731.75  -32.141-110.789 10.0G  0.905.2265.2Z 7          0X    0
GS    1985  224 22657.77   -2.072 119.785 61.1D111.255.524                0X    0
GS    1985  224 24053.97   -2.180 119.765 55.9*  0.965.213                0X    0
ISC   1985  224 31240.87  -33.120 -70.162 33.0A      5.010                0X    0
GS    1985  224 31243.79* -33.124 -69.689 33.0N  1.305.010                0X    0
GS    1985  224 4 954.82   -2.252 119.712 42.7*  1.385.0134.6Z 1          0X    0
ISC   1985  224 45432.39  -22.091-174.937 33.0A      5.340                0X    0
GS    1985  224 45433.81? -22.020-175.209 33.0N  0.865.330                0X    0
GS    1985  22413 741.04   -2.223 119.675 42.5?  1.125.280                0X    0
ISC   1985  22413 743.96   -2.134 119.784 72.4       5.170                0X    0
GS    1985  224191745.49   -1.146 127.019 33.0N  0.925.160                0X    0
GS    1985  224223724.17  -12.974 165.720 33.0N  1.125.2154.6Z 1          0X    0
GS    1985  225 83410.86    0.100 123.450164.9D181.235.542                0X    0
GS    1985  225111240.63   -9.877 154.135 33.0N  0.945.9255.1Z 6          0X    0
GS    1985  225174759.25   41.992 142.572 68.8   1.015.050                0X    0
ISC   1985  226 41234.80   32.637  47.366 44.5       5.0483.9  2          0X    0
GS    1985  227 31858.00*   3.195 126.395 33.0N  1.235.170                0X    0
ISC   1985  227 31859.65    3.321 126.738 55.5       5.070                0X    0
GS    1985  227 42647.25    5.859 -77.503 25.8   0.965.0553.7Z 1          0X    0
ISC   1985  227 45940.09    3.133 123.584 33.0A      5.110                0X    0
GS    1985  227 45940.26?   3.068 123.392 33.0N  1.485.110                0X    0
GS    1985  227 53023.00   -0.199 125.100 63.8*  1.245.020                0X    0
GS    1985  227225740.41   -1.316 -14.568 10.0G  0.974.9425.0Z 5          0X    0
GS    1985  228 51237.69?  45.807 151.244 33.0N  1.025.050                0X    0
GS    1985  228111016.83  -19.161 168.744 48.6D221.055.5455.3Z 85.40MsBR  0X    0
GS    1985  228205347.86   27.462 128.449 60.0   0.935.996      5.40MsBR  2A  496
GS    1985  22821 136.86*  -4.777 103.102 70.2*  1.145.480                2A  497
ISC   1985  3 1 15153.00  -55.397-136.513 33.0A      5.0104.9  1          0X    0
GS    1985  3 1 235 6.51   39.329 141.923 61.6   0.905.032                0X    0
GS    1985  3 1 55450.48   29.150 130.332 43.6   1.065.4695.4Z 3          0X    0
GS    1985  3 1 65859.49    4.021 -78.610 33.0N  1.075.2494.3Z 2          0X    0
GS    1985  3 1 81452.14   28.382 130.879 40.6D 81.055.230                0X    0
GS    1985  3 11252 7.17   -2.092 119.595 33.0N  1.305.2105.8Z 3          0X    0
